work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Engineer,215000.0,USD,215000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,93300.0,USD,93300.0,US,0,US,M
2024,MI,FT,Data Scientist,152000.0,USD,152000.0,US,0,US,M
2023,SE,FT,Data Science,138000.0,USD,138000.0,US,0,US,M
2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,0,US,M
2023,MI,FT,Data Engineer,250000.0,USD,250000.0,US,0,US,M
2024,EN,FT,Data Analyst,179000.0,USD,179000.0,US,0,US,M
2023,SE,FT,Data Scientist,162000.0,USD,162000.0,US,100,US,M
2024,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,Analytics Engineer,143860.0,USD,143860.0,US,0,US,M
2021,EN,PT,Computer Vision Engineer,180000.0,DKK,28609.0,DK,50,DK,S
2023,SE,FT,Machine Learning Engineer,255800.0,USD,255800.0,US,0,US,M
2023,EN,FT,Research Analyst,75753.0,USD,75753.0,US,0,US,M
2024,SE,FT,Data Analyst,135000.0,USD,135000.0,US,0,US,M
2024,SE,FT,Data Analyst,42245.0,GBP,52806.0,GB,0,GB,M
2023,SE,FT,Data Analyst,170550.0,USD,170550.0,US,100,US,M
2024,MI,FT,Business Intelligence Engineer,165600.0,USD,165600.0,US,0,US,L
2023,SE,FT,Data Quality Analyst,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Data Scientist,184800.0,USD,184800.0,US,0,US,M
2023,SE,FT,Data Architect,185000.0,USD,185000.0,US,0,US,M
2023,MI,FT,Data Scientist,55000.0,USD,55000.0,US,0,US,M
2023,MI,FT,Data Scientist,205000.0,USD,205000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,205600.0,USD,205600.0,US,100,US,M
2024,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Data Scientist,170000.0,USD,170000.0,US,0,US,M
2024,SE,FT,Data Integration Developer,121056.0,USD,121056.0,US,0,US,M
2023,SE,FT,Data Scientist,192000.0,USD,192000.0,US,100,US,M
2023,SE,FT,Data Analyst,30000.0,GBP,36912.0,GB,100,GB,S
2023,EX,FT,Data Engineer,239000.0,USD,239000.0,US,100,US,M
2023,SE,FT,Data Engineer,254000.0,USD,254000.0,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,138900.0,USD,138900.0,US,100,US,M
2023,MI,FT,Data Scientist,140000.0,USD,140000.0,US,0,US,M
2023,MI,FT,Data Analyst,161000.0,USD,161000.0,US,100,US,M
2023,SE,FT,Data Scientist,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2024,MI,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,M
2020,MI,FT,BI Data Analyst,98000.0,USD,98000.0,US,0,US,M
2022,SE,FT,Data Analyst,110000.0,USD,110000.0,US,0,US,M
2024,EN,FT,Data Analyst,77265.0,USD,77265.0,US,0,US,M
2023,SE,FT,Data Analyst,74400.0,USD,74400.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,182000.0,USD,182000.0,US,0,US,M
2024,MI,FT,Data Modeler,185800.0,USD,185800.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2024,MI,FT,Data Engineer,75000.0,USD,75000.0,US,100,US,M
2023,MI,FT,ETL Engineer,47500.0,GBP,58444.0,GB,100,GB,M
2022,SE,FT,Data Science Manager,249260.0,USD,249260.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,285000.0,USD,285000.0,US,0,US,L
2023,SE,FT,Data Engineer,123000.0,USD,123000.0,US,0,US,M
2024,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,Research Scientist,248100.0,USD,248100.0,US,0,US,M
2023,SE,FT,Decision Scientist,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Research Engineer,133000.0,USD,133000.0,US,0,US,M
2024,SE,FT,Machine Learning Scientist,242000.0,CAD,186153.0,CA,0,CA,M
2023,SE,FT,Research Scientist,248100.0,USD,248100.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,115000.0,USD,115000.0,US,100,US,M
2024,MI,FT,Business Intelligence Manager,164700.0,USD,164700.0,US,0,US,M
2023,SE,FT,Applied Scientist,230000.0,USD,230000.0,US,100,US,M
2023,SE,FT,Data Engineer,178000.0,USD,178000.0,US,100,US,M
2023,SE,FT,Data Scientist,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Data Engineer,250000.0,USD,250000.0,US,100,US,M
2023,SE,FT,Data Engineer,90700.0,USD,90700.0,US,0,US,M
2023,MI,FT,Data Engineer,80000.0,USD,80000.0,ES,100,ES,M
2023,SE,FT,Research Scientist,159300.0,USD,159300.0,US,0,US,M
2024,SE,FT,Business Intelligence,132600.0,USD,132600.0,US,0,US,M
2022,MI,FT,Data Analyst,109000.0,USD,109000.0,US,0,US,M
2023,SE,FT,Data Engineer,140100.0,USD,140100.0,US,0,US,M
2024,MI,FT,Data Scientist,147800.0,USD,147800.0,US,0,US,M
2023,SE,FT,Data Analyst,80000.0,USD,80000.0,US,100,US,S
2024,SE,FT,Machine Learning Engineer,225000.0,USD,225000.0,US,0,US,M
2024,SE,FT,Data Scientist,117400.0,USD,117400.0,US,0,US,M
2023,MI,FT,Data Specialist,73000.0,USD,73000.0,US,100,US,M
2024,SE,FT,Data Scientist,236400.0,USD,236400.0,US,0,US,M
2023,MI,FT,Data Scientist,166000.0,USD,166000.0,US,0,US,M
2023,SE,FT,Data Infrastructure Engineer,151090.0,USD,151090.0,US,0,US,M
2020,MI,FT,Product Data Analyst,20000.0,USD,20000.0,HN,0,HN,S
2023,SE,FT,Data Analyst,116000.0,USD,116000.0,US,100,US,M
2023,EN,FT,Business Intelligence Analyst,40000.0,GBP,49216.0,GB,0,GB,M
2023,SE,FT,Analytics Engineer,130000.0,USD,130000.0,CA,0,CA,M
2024,EN,FT,Research Analyst,49452.0,USD,49452.0,US,0,US,M
2024,MI,FT,Data Scientist,170200.0,USD,170200.0,US,0,US,M
2023,SE,FT,Data Manager,155000.0,USD,155000.0,US,0,US,M
2022,SE,FT,Data Analyst,170000.0,USD,170000.0,US,100,US,M
2024,MI,FT,ML Engineer,140000.0,USD,140000.0,US,0,US,M
2023,MI,FT,Data Engineer,88000.0,USD,88000.0,CO,0,CO,M
2024,EN,FT,Data Analyst,192500.0,USD,192500.0,US,0,US,M
2022,EX,FT,Data Engineer,239000.0,USD,239000.0,US,100,US,M
2024,SE,FT,Data Engineer,165100.0,USD,165100.0,US,0,US,M
2024,MI,FT,Data Scientist,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,BI Analyst,147000.0,USD,147000.0,US,100,US,M
2023,EN,FT,Data Engineer,80000.0,USD,80000.0,US,0,US,M
2024,SE,FT,Data Scientist,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2023,SE,FT,Data Analyst,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,Data Scientist,190200.0,USD,190200.0,US,0,US,M
2023,EN,FT,Data Management Analyst,50000.0,USD,50000.0,US,0,US,M
2024,EN,FT,Data Management Analyst,50000.0,USD,50000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,50000.0,USD,50000.0,AM,0,AM,S
2024,SE,FT,Analytics Engineer,720000.0,USD,720000.0,US,0,US,M
2023,SE,FT,Data Analyst,84400.0,USD,84400.0,US,0,US,M
2022,SE,FT,Data Scientist,191475.0,USD,191475.0,US,100,US,M
2024,EN,FT,Applied Scientist,104000.0,USD,104000.0,US,100,US,M
2023,SE,FT,Data Analyst,78000.0,USD,78000.0,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,156400.0,USD,156400.0,US,0,US,M
2024,SE,FT,Data Scientist,151000.0,USD,151000.0,US,0,US,M
2024,MI,FT,Data Engineer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Scientist,110000.0,USD,110000.0,US,100,US,M
2023,SE,FT,Data Engineer,123000.0,USD,123000.0,US,0,US,M
2023,MI,FT,Data Analyst,143000.0,USD,143000.0,US,0,US,M
2024,MI,FT,Data Scientist,70000.0,USD,70000.0,US,0,US,M
2022,SE,FT,Data Engineer,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,119700.0,USD,119700.0,US,0,US,M
2023,SE,FT,Data Engineer,146000.0,USD,146000.0,US,100,US,M
2023,MI,FT,Data Analyst,115950.0,USD,115950.0,US,0,US,M
2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,100,US,M
2023,SE,FT,Data Scientist,222750.0,USD,222750.0,US,0,US,M
2024,MI,FT,Data Analyst,150000.0,USD,150000.0,US,100,US,M
2024,SE,FT,Data Scientist,212000.0,USD,212000.0,US,0,US,M
2024,SE,FT,Research Scientist,211900.0,USD,211900.0,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,112000.0,USD,112000.0,CA,0,CA,M
2023,MI,FT,Data Analyst,101000.0,USD,101000.0,US,0,US,M
2023,SE,FT,ML Engineer,365630.0,USD,365630.0,US,0,US,M
2023,SE,FT,Data Engineer,178000.0,USD,178000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,216800.0,USD,216800.0,US,100,US,M
2023,MI,FT,Data Analyst,100000.0,USD,100000.0,US,100,US,M
2023,EN,FT,Data Scientist,132200.0,USD,132200.0,GB,0,GB,M
2023,MI,FT,Data Engineer,111000.0,USD,111000.0,US,100,US,M
2023,SE,FT,Data Analyst,45000.0,GBP,55368.0,CF,100,CF,M
2023,SE,FT,Data Scientist,148800.0,USD,148800.0,US,0,US,M
2023,SE,FT,Data Scientist,104650.0,USD,104650.0,US,100,US,M
2023,SE,FT,Data Analyst,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100.0,USD,140100.0,US,0,US,M
2023,SE,FT,Data Engineer,166000.0,USD,166000.0,US,0,US,M
2023,MI,FT,Data Architect,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Data Analyst,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Research Scientist,250000.0,USD,250000.0,US,0,US,M
2023,EN,FT,ML Engineer,130000.0,USD,130000.0,US,0,US,M
2023,MI,FT,Data Analyst,866000.0,PHP,15680.0,PH,50,PH,L
2023,SE,FT,Machine Learning Engineer,234500.0,USD,234500.0,US,0,US,M
2023,SE,FT,Data Scientist,170500.0,USD,170500.0,CA,100,CA,M
2023,SE,FT,Data Scientist,207900.0,USD,207900.0,US,0,US,M
2023,MI,FT,Data Analyst,59500.0,USD,59500.0,US,0,US,M
2024,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2021,SE,FT,Principal Data Analyst,170000.0,USD,170000.0,US,100,US,M
2023,SE,FT,Data Engineer,82900.0,USD,82900.0,IN,0,IN,M
2023,EN,FT,Data Scientist,156450.0,USD,156450.0,US,100,US,M
2024,MI,FT,Machine Learning Engineer,177100.0,USD,177100.0,US,0,US,M
2024,EX,FT,Data Scientist,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Data Analyst,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Research Scientist,145900.0,USD,145900.0,US,0,US,M
2023,MI,FT,Data Engineer,179000.0,USD,179000.0,US,0,US,M
2022,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2024,MI,FT,Data Scientist,111600.0,USD,111600.0,US,0,US,L
2023,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100,US,M
2022,SE,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,L
2024,SE,FT,Research Scientist,127300.0,USD,127300.0,US,0,US,L
2022,SE,FT,Data Scientist,141525.0,USD,141525.0,US,100,US,M
2023,SE,FT,Data Scientist,164000.0,USD,164000.0,US,100,US,M
2023,SE,FT,Data Scientist,257000.0,USD,257000.0,US,100,US,M
2023,SE,FT,Data Engineer,122000.0,USD,122000.0,US,0,US,M
2024,SE,FT,Data Scientist,297000.0,USD,297000.0,US,0,US,M
2022,SE,FT,Data Scientist,155000.0,USD,155000.0,US,100,US,M
2023,SE,FT,Data Analyst,55000.0,USD,55000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,100,US,M
2023,SE,FT,Data Analyst,187000.0,USD,187000.0,US,0,US,M
2024,MI,FT,Business Intelligence,100000.0,USD,100000.0,US,0,US,M
2024,SE,FT,Research Engineer,235680.0,USD,235680.0,US,0,US,M
2023,SE,FT,Data Scientist,192000.0,USD,192000.0,US,100,US,M
2023,SE,FT,Data Architect,175564.0,USD,175564.0,US,100,US,M
2023,EX,FT,Analytics Engineer,170000.0,USD,170000.0,US,0,US,M
2024,SE,FT,Data Scientist,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Analyst,169000.0,USD,169000.0,US,0,US,M
2024,SE,FT,Data Architect,299792.0,USD,299792.0,US,0,US,M
2023,EN,FT,Data Scientist,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Applied Scientist,133500.0,USD,133500.0,US,0,US,M
2024,EN,FT,Research Analyst,116000.0,USD,116000.0,US,100,US,M
2023,EN,FT,Data Analyst,74300.0,USD,74300.0,US,100,US,M
2022,SE,FT,Data Architect,250000.0,USD,250000.0,US,0,US,M
2024,MI,FT,Data Engineer,115000.0,USD,115000.0,US,100,US,M
2022,SE,FT,Machine Learning Engineer,129300.0,USD,129300.0,US,0,US,M
2023,EX,FT,Data Engineer,167500.0,USD,167500.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,197400.0,USD,197400.0,US,0,US,M
2023,SE,FT,Data Strategist,125000.0,USD,125000.0,US,100,US,M
2024,MI,FT,Data Analyst,134400.0,USD,134400.0,US,0,US,M
2023,SE,FT,Data Analyst,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Analytics Engineer,150000.0,USD,150000.0,US,100,US,M
2024,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,66000.0,USD,66000.0,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Data Scientist,185900.0,USD,185900.0,US,0,US,M
2023,SE,FT,Data Scientist,220000.0,USD,220000.0,US,0,US,M
2023,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2022,MI,FT,Data Analyst,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Scientist,210000.0,USD,210000.0,US,0,US,M
2024,EN,FT,Data Science,65000.0,EUR,72222.0,DE,0,DE,M
2024,SE,FT,Data Engineer,188000.0,USD,188000.0,US,0,US,M
2023,SE,FT,Research Scientist,145900.0,USD,145900.0,US,0,US,M
2023,SE,FT,Data Architect,113900.0,USD,113900.0,US,100,US,M
2022,SE,FT,Data Engineer,80000.0,USD,80000.0,US,100,US,M
2023,SE,FT,Data Modeler,258700.0,USD,258700.0,US,0,US,M
2023,MI,FT,Data Analyst,36000.0,USD,36000.0,US,100,US,M
2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2024,MI,FT,Data Analyst,135000.0,USD,135000.0,US,0,US,M
2024,MI,FT,Research Scientist,100400.0,USD,100400.0,US,0,US,L
2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Applied Scientist,192000.0,USD,192000.0,US,100,US,M
2022,SE,FT,Data Engineer,160395.0,USD,160395.0,US,100,US,M
2023,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024,SE,FT,Data Architect,165000.0,USD,165000.0,US,100,US,M
2024,MI,FT,Data Engineer,154000.0,USD,154000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,0,US,M
2023,MI,FT,Data Engineer,133000.0,USD,133000.0,US,0,US,M
2024,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100,US,M
2023,SE,FT,AI Architect,330000.0,USD,330000.0,US,0,US,M
2023,SE,FT,AI Engineer,106200.0,USD,106200.0,US,0,US,M
2024,SE,FT,Analytics Engineer,153018.0,USD,153018.0,US,0,US,M
2023,SE,FT,Data Engineer,178500.0,USD,178500.0,US,0,US,M
2023,SE,FT,Data Engineer,194000.0,USD,194000.0,US,0,US,M
2023,SE,FT,Data Analyst,240500.0,USD,240500.0,US,0,US,M
2022,SE,FT,Data Analyst,110600.0,USD,110600.0,US,0,US,M
2023,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2022,MI,FT,Data Engineer,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Data Analyst,140000.0,USD,140000.0,US,100,US,M
2023,SE,FT,Research Scientist,248100.0,USD,248100.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,130000.0,EUR,140358.0,DE,100,DE,M
2023,SE,FT,Business Intelligence Engineer,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Scientist,45000.0,EUR,48585.0,ES,0,ES,M
2024,SE,FT,AI Architect,197500.0,USD,197500.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2024,SE,FT,Data Science Consultant,122000.0,USD,122000.0,US,0,US,M
2024,SE,FT,ETL Developer,99500.0,USD,99500.0,US,0,US,M
2024,MI,FT,Business Intelligence,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Engineer,133300.0,USD,133300.0,US,0,US,M
2023,SE,FT,Decision Scientist,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Data Analyst,75000.0,GBP,92280.0,GB,0,GB,M
2023,SE,FT,Data Scientist,187000.0,USD,187000.0,US,100,US,M
2024,MI,FT,Data Scientist,162000.0,USD,162000.0,US,0,US,M
2022,SE,FT,Data Architect,190000.0,USD,190000.0,US,100,US,M
2024,SE,FT,Data Manager,125500.0,USD,125500.0,US,0,US,M
2023,SE,FT,Analytics Engineer,235400.0,USD,235400.0,US,100,US,M
2023,MI,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,M
2024,SE,FT,Analytics Engineer,140000.0,USD,140000.0,CA,0,CA,M
2023,SE,FT,Data Scientist,166000.0,USD,166000.0,CA,100,CA,M
2023,SE,FT,Data Engineer,199000.0,USD,199000.0,US,0,US,M
2022,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Data Scientist,245000.0,USD,245000.0,US,100,US,M
2023,SE,FT,Data Scientist,245000.0,USD,245000.0,US,100,US,M
2023,MI,FT,AI Engineer,225000.0,USD,225000.0,US,0,US,M
2023,SE,FT,Data Engineer,133800.0,USD,133800.0,US,0,US,M
2023,SE,FT,Analytics Engineer,84000.0,USD,84000.0,US,0,US,M
2024,EN,FT,Data Analyst,75065.0,USD,75065.0,US,100,US,M
2023,SE,FT,Data Scientist,240000.0,USD,240000.0,US,100,US,M
2023,SE,FT,Data Architect,170000.0,USD,170000.0,US,100,US,M
2023,SE,FT,Data Scientist,295490.0,USD,295490.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,135000.0,USD,135000.0,US,0,US,M
2024,EN,FT,Data Analyst,153000.0,USD,153000.0,US,100,US,M
2023,SE,FT,Data Scientist,370000.0,USD,370000.0,US,0,US,M
2023,SE,FT,Data Operations Engineer,240000.0,USD,240000.0,US,0,US,M
2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,137500.0,USD,137500.0,US,0,US,M
2023,EX,FT,Head of Data,172200.0,USD,172200.0,US,0,US,M
2022,MI,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2022,MI,FT,Data Analyst,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Data Architect,90000.0,USD,90000.0,US,100,US,M
2023,EN,FT,Data Analyst,75000.0,USD,75000.0,US,100,US,M
2024,MI,FT,Data Science Practitioner,68400.0,USD,68400.0,US,0,US,M
2022,SE,FT,Data Scientist,159000.0,USD,159000.0,US,0,US,L
2022,SE,FT,Data Scientist,80000.0,GBP,98506.0,GB,0,GB,M
2023,SE,FT,BI Developer,167500.0,USD,167500.0,US,0,US,M
2023,SE,FT,Data Architect,180000.0,USD,180000.0,US,100,US,M
2023,EN,FT,Data Analyst,41419.0,USD,41419.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,Data Analyst,153600.0,USD,153600.0,US,100,US,M
2024,MI,FT,Data Engineer,158000.0,USD,158000.0,US,0,US,M
2023,SE,FT,Computer Vision Engineer,210000.0,USD,210000.0,US,0,US,M
2024,SE,FT,Data Science,162000.0,USD,162000.0,US,0,US,M
2023,MI,FT,Data Analyst,110000.0,USD,110000.0,US,100,US,M
2023,SE,FT,Research Scientist,163200.0,USD,163200.0,US,0,US,M
2024,SE,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,M
2024,MI,FT,Data Scientist,166000.0,USD,166000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,75000.0,GBP,92280.0,GB,100,GB,M
2023,SE,FT,Data Manager,130000.0,USD,130000.0,US,0,US,M
2024,SE,FT,Data Engineer,180000.0,USD,180000.0,US,0,US,M
2023,EN,FT,Data Engineer,187000.0,USD,187000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,191400.0,USD,191400.0,US,0,US,M
2023,SE,FT,Decision Scientist,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Analytics Engineer,82920.0,USD,82920.0,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,198200.0,USD,198200.0,US,0,US,M
2023,SE,FT,Applied Scientist,260000.0,USD,260000.0,US,0,US,L
2023,MI,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2023,SE,FT,Research Engineer,196000.0,USD,196000.0,US,0,US,M
2024,SE,FT,Data Operations Specialist,55720.0,USD,55720.0,US,100,US,M
2022,SE,FT,Data Engineer,135000.0,USD,135000.0,US,0,US,M
2023,SE,FT,Data Engineer,275300.0,USD,275300.0,US,100,US,M
2023,SE,FT,Data Scientist,121000.0,USD,121000.0,US,0,US,M
2023,SE,FT,Data Analyst,105000.0,USD,105000.0,US,0,US,M
2023,SE,FT,Data Analyst,127000.0,USD,127000.0,US,100,US,M
2023,SE,FT,Data Scientist,135000.0,USD,135000.0,US,0,US,M
2023,SE,FT,Data Scientist,171000.0,USD,171000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,276000.0,USD,276000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,258800.0,USD,258800.0,US,0,US,M
2024,EX,FT,Data Science,204000.0,USD,204000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204600.0,USD,204600.0,US,0,US,M
2024,MI,FT,Data Scientist,85000.0,USD,85000.0,US,0,US,M
2024,MI,FT,Data Analyst,84000.0,USD,84000.0,US,0,US,M
2022,SE,FT,Data Scientist,36000.0,EUR,37824.0,ES,0,ES,M
2022,SE,FT,ML Engineer,160000.0,USD,160000.0,US,0,US,M
2023,MI,FT,Data Engineer,169000.0,USD,169000.0,US,0,US,M
2023,EN,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Research Scientist,205500.0,USD,205500.0,US,0,US,M
2023,SE,FT,Data Quality Engineer,121400.0,USD,121400.0,US,0,US,M
2023,MI,FT,Research Scientist,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Data Scientist,190000.0,USD,190000.0,US,100,US,M
2023,SE,FT,Data Scientist,214872.0,USD,214872.0,US,100,US,M
2024,SE,FT,Data Engineer,140000.0,USD,140000.0,US,100,US,M
2023,SE,FT,Data Manager,140000.0,USD,140000.0,US,0,US,M
2024,MI,FT,Data Scientist,110000.0,USD,110000.0,US,0,US,M
2023,MI,FT,Data Analyst,95000.0,USD,95000.0,US,100,US,M
2024,SE,FT,Analytics Engineer,96700.0,USD,96700.0,US,100,US,M
2024,MI,FT,Data Engineer,162000.0,USD,162000.0,US,100,US,M
2023,SE,FT,Data Scientist,93300.0,USD,93300.0,US,0,US,M
2023,SE,FT,Data Analyst,155000.0,USD,155000.0,US,0,US,M
2024,MI,FT,AI Engineer,73100.0,USD,73100.0,US,0,US,M
2024,SE,FT,Data Engineer,130100.0,USD,130100.0,US,0,US,M
2023,EN,FT,Data Analyst,39000.0,GBP,47985.0,US,0,US,M
2022,SE,FT,Data Engineer,215000.0,USD,215000.0,US,0,US,M
2023,SE,FT,Data Scientist,198200.0,USD,198200.0,US,100,US,M
2024,EN,FT,Data Analyst,64000.0,USD,64000.0,US,100,US,M
2023,SE,FT,Analytics Engineer,209000.0,USD,209000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700.0,USD,122700.0,US,0,US,M
2023,SE,FT,Data Scientist,122700.0,USD,122700.0,US,0,US,M
2023,MI,FT,Data Scientist,90000.0,EUR,97171.0,IE,0,IE,M
2023,SE,FT,Data Engineer,163800.0,USD,163800.0,US,0,US,M
2023,EN,FT,Data Analyst,55000.0,USD,55000.0,US,0,US,M
2024,SE,FT,Analytics Engineer,92000.0,USD,92000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,73200.0,EUR,79032.0,LT,0,LT,M
2023,SE,FT,Data Scientist,125000.0,USD,125000.0,US,100,US,M
2024,SE,FT,Applied Scientist,209000.0,USD,209000.0,PL,100,PL,M
2023,MI,FT,Applied Scientist,125000.0,USD,125000.0,US,0,US,M
2024,MI,FT,Data Engineer,110000.0,USD,110000.0,US,100,US,M
2023,MI,FT,Data Engineer,149600.0,USD,149600.0,US,0,US,M
2023,MI,FT,Data Analyst,61800.0,USD,61800.0,US,100,US,M
2021,EX,FT,Head of Data,230000.0,USD,230000.0,RU,50,RU,L
2023,SE,FT,Research Engineer,261500.0,USD,261500.0,US,0,US,L
2023,SE,FT,Business Intelligence Analyst,110600.0,USD,110600.0,US,0,US,M
2023,SE,FT,Machine Learning Scientist,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Data Scientist,234000.0,USD,234000.0,US,0,US,M
2022,SE,FT,Data Engineer,180000.0,USD,180000.0,US,0,US,M
2022,MI,FT,Data Analyst,102640.0,USD,102640.0,US,100,US,M
2023,SE,FT,Data Scientist,138000.0,USD,138000.0,US,0,US,M
2024,MI,FT,Data Engineer,132000.0,USD,132000.0,US,100,US,M
2024,EN,FT,Data Engineer,115000.0,USD,115000.0,US,100,US,M
2024,SE,FT,Data Engineer,205000.0,USD,205000.0,US,0,US,M
2020,MI,FT,Data Scientist,45760.0,USD,45760.0,PH,100,US,S
2023,EX,FT,Analytics Engineer,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Data Engineer,205000.0,USD,205000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,216700.0,USD,216700.0,CA,100,CA,M
2022,SE,FT,Data Scientist,191475.0,USD,191475.0,US,100,US,M
2022,SE,FT,Applied Machine Learning Scientist,108000.0,USD,108000.0,US,0,US,L
2023,SE,FT,Data Engineer,252000.0,USD,252000.0,US,100,US,M
2024,SE,FT,Data Engineer,137500.0,USD,137500.0,US,0,US,M
2024,MI,FT,Data Engineer,123000.0,USD,123000.0,US,0,US,M
2023,SE,FT,Applied Scientist,196000.0,USD,196000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,226600.0,USD,226600.0,US,0,US,M
2023,SE,FT,Data Engineer,158620.0,USD,158620.0,US,0,US,M
